iteration,vehicle_id,path_node_seq,path_time_seq
72,13,100_100_,1_960_
72,14,100_100_,1_960_
73,0,36_36_36_30_30_81_81_85_85_97_97_2_2_11_11_24_24_100_100_,26_120_150_169_199_209_239_249_279_288_318_333_363_373_403_420_450_479_960_
73,1,67_67_67_70_70_21_21_72_72_49_49_49_75_75_96_96_76_76_100_100_,83_90_120_137_167_177_207_236_266_275_300_330_342_372_381_411_419_449_468_960_
73,2,25_25_25_31_31_42_42_73_73_56_56_83_83_83_49_49_96_96_100_100_,47_60_90_101_131_146_176_195_225_247_277_296_300_330_343_373_388_418_436_960_
73,3,20_20_26_26_39_39_50_50_51_51_19_19_19_65_65_77_77_12_12_100_100_,70_100_120_150_162_192_203_233_244_274_285_300_330_352_382_398_428_440_470_507_960_
73,4,21_21_70_70_22_22_5_5_69_69_69_68_68_87_87_55_55_100_100_,73_103_113_143_171_201_208_238_248_300_330_340_370_387_417_430_460_471_960_
73,5,98_98_98_61_61_52_52_1_1_62_62_48_48_13_13_13_3_3_100_100_,57_60_90_101_131_145_175_189_219_234_264_276_306_316_330_360_372_402_420_960_
73,6,57_57_57_54_54_17_17_84_84_79_79_38_38_94_94_8_8_100_100_,13_90_120_136_166_174_204_221_251_261_291_300_330_352_382_401_431_447_960_
73,7,7_7_7_45_45_30_30_81_81_85_85_97_97_10_10_82_82_46_46_90_90_100_100_,24_60_90_102_132_156_186_196_226_236_266_275_305_316_346_354_384_397_427_435_465_487_960_
73,8,59_59_59_88_88_78_78_71_71_91_91_91_23_23_66_66_44_44_100_100_,41_120_150_168_198_204_234_241_271_289_300_330_338_368_385_415_424_454_495_960_
73,9,37_37_37_14_14_44_44_44_66_66_47_47_74_74_100_100_,15_180_210_224_254_278_300_330_339_369_384_414_432_462_497_960_
73,10,92_92_92_64_64_40_40_29_29_27_27_28_28_100_100_,19_210_240_258_288_303_333_342_372_385_415_425_455_481_960_
73,11,100_100_,1_960_
73,12,4_4_4_58_58_36_36_63_63_99_99_93_93_41_41_33_33_86_86_43_43_100_100_,17_60_90_106_136_145_175_186_216_222_252_272_302_309_339_347_377_391_421_440_470_489_960_
73,13,100_100_,1_960_
73,14,100_100_,1_960_
74,0,9_9_9_18_18_32_32_32_60_60_6_6_10_10_2_2_11_11_24_24_100_100_,26_60_90_108_138_156_180_210_220_250_257_287_302_332_349_379_389_419_436_466_495_960_
74,1,25_25_25_35_35_35_16_16_72_72_49_49_49_89_89_76_76_100_100_,47_60_90_106_120_150_171_201_219_249_258_300_330_351_381_393_423_442_960_
74,2,31_31_31_42_42_35_35_73_73_53_53_53_83_83_75_75_100_100_,42_90_120_135_165_178_208_232_262_273_300_330_360_390_409_439_461_960_
74,3,20_20_26_26_39_39_50_50_56_56_65_65_19_19_77_77_12_12_100_100_,70_100_120_150_162_192_203_233_258_288_305_335_357_387_404_434_446_476_513_960_
74,4,9_9_9_22_22_15_15_34_34_5_5_69_69_68_68_87_87_55_55_100_100_,26_60_90_124_154_183_213_227_257_279_309_319_349_359_389_406_436_449_479_490_960_
74,5,98_98_98_61_61_52_52_1_1_62_62_48_48_13_13_13_3_3_100_100_,57_60_90_101_131_145_175_189_219_234_264_276_306_316_330_360_372_402_420_960_
74,6,57_57_57_54_54_17_17_84_84_79_79_38_38_95_95_80_80_24_24_100_100_,13_90_120_136_166_174_204_221_251_261_291_300_330_341_371_384_414_431_461_490_960_
74,7,7_7_7_45_45_30_30_81_81_85_85_97_97_10_10_82_82_46_46_90_90_100_100_,24_60_90_102_132_156_186_196_226_236_266_275_305_316_346_354_384_397_427_435_465_487_960_
74,8,59_59_59_88_88_78_78_71_71_23_23_23_91_91_47_47_100_100_,41_120_150_168_198_204_234_241_271_286_300_330_338_368_385_415_448_960_
74,9,70_70_70_67_67_21_21_62_62_48_48_13_13_13_3_3_100_100_,76_90_120_137_167_182_212_231_261_273_303_313_330_360_372_402_420_960_
74,10,14_14_14_37_37_37_64_64_92_92_94_94_94_8_8_100_100_,24_120_150_164_180_210_236_266_284_314_324_330_360_379_409_425_960_
74,11,45_45_45_18_18_60_60_32_32_97_97_40_40_29_29_11_11_27_27_28_28_100_100_,31_60_90_107_137_160_190_200_230_244_274_291_321_330_360_371_401_409_439_449_479_505_960_
74,12,4_4_4_58_58_36_36_63_63_99_99_93_93_41_41_33_33_86_86_74_74_100_100_,17_60_90_106_136_145_175_186_216_222_252_272_302_309_339_347_377_391_421_433_463_498_960_
74,13,100_100_,1_960_
74,14,100_100_,1_960_
75,0,37_37_37_14_14_44_44_44_66_66_47_47_43_43_100_100_,15_180_210_224_254_278_300_330_339_369_384_414_440_470_489_960_
75,1,25_25_25_52_52_16_16_72_72_49_49_49_75_75_96_96_76_76_100_100_,47_60_90_116_146_162_192_210_240_249_300_330_342_372_381_411_419_449_468_960_
75,2,31_31_31_42_42_35_35_73_73_53_53_53_83_83_76_76_100_100_,42_90_120_135_165_178_208_232_262_273_300_330_360_390_412_442_461_960_
75,3,20_20_26_26_39_39_50_50_51_51_19_19_19_65_65_77_77_12_12_100_100_,70_100_120_150_162_192_203_233_244_274_285_300_330_352_382_398_428_440_470_507_960_
75,4,9_9_9_22_22_15_15_34_34_5_5_69_69_68_68_87_87_55_55_100_100_,26_60_90_124_154_183_213_227_257_279_309_319_349_359_389_406_436_449_479_490_960_
75,5,52_52_52_1_1_16_16_26_26_56_56_53_53_91_91_44_44_100_100_,68_90_120_134_164_180_210_227_257_279_309_333_363_387_417_433_463_504_960_
75,6,57_57_57_54_54_17_17_84_84_79_79_38_38_95_95_80_80_24_24_100_100_,13_90_120_136_166_174_204_221_251_261_291_300_330_341_371_384_414_431_461_490_960_
75,7,25_25_25_61_61_98_98_72_72_32_32_82_82_82_89_89_46_46_90_90_100_100_,47_60_90_110_140_151_181_191_221_237_267_276_300_330_346_376_389_419_427_457_479_960_
75,8,59_59_59_88_88_78_78_71_71_91_91_91_23_23_66_66_44_44_100_100_,41_120_150_168_198_204_234_241_271_289_300_330_338_368_385_415_424_454_495_960_
75,9,70_70_70_67_67_21_21_62_62_48_48_13_13_13_3_3_100_100_,76_90_120_137_167_182_212_231_261_273_303_313_330_360_372_402_420_960_
75,10,37_37_37_64_64_92_92_94_94_94_8_8_100_100_,15_180_210_236_266_284_314_324_330_360_379_409_425_960_
75,11,7_7_7_45_45_30_30_81_81_85_85_97_97_40_40_2_2_27_27_28_28_100_100_,24_60_90_102_132_156_186_196_226_236_266_275_305_322_352_360_390_401_431_441_471_497_960_
75,12,4_4_4_58_58_36_36_63_63_99_99_93_93_41_41_33_33_86_86_74_74_100_100_,17_60_90_106_136_145_175_186_216_222_252_272_302_309_339_347_377_391_421_433_463_498_960_
75,13,100_100_,1_960_
75,14,100_100_,1_960_
76,0,7_7_7_18_18_32_32_32_60_60_6_6_10_10_29_29_43_43_100_100_,24_60_90_109_139_157_180_210_220_250_257_287_302_332_352_382_399_429_448_960_
76,1,100_100_,1_960_
76,2,31_31_31_42_42_35_35_73_73_56_56_83_83_49_49_75_75_100_100_,42_90_120_135_165_178_208_232_262_284_314_333_363_376_406_418_448_470_960_
76,3,20_20_26_26_39_39_50_50_51_51_19_19_19_65_65_77_77_12_12_100_100_,70_100_120_150_162_192_203_233_244_274_285_300_330_352_382_398_428_440_470_507_960_
76,4,9_9_9_22_22_15_15_34_34_5_5_69_69_68_68_87_87_55_55_100_100_,26_60_90_124_154_183_213_227_257_279_309_319_349_359_389_406_436_449_479_490_960_
76,5,100_100_,1_960_
76,6,57_57_57_54_54_17_17_84_84_79_79_38_38_95_95_80_80_24_24_100_100_,13_90_120_136_166_174_204_221_251_261_291_300_330_341_371_384_414_431_461_490_960_
76,7,98_98_98_61_61_52_52_72_72_60_60_6_6_89_89_89_96_96_76_76_100_100_,57_60_90_101_131_145_175_188_218_235_265_272_302_311_330_360_373_403_411_441_460_960_
76,8,59_59_59_88_88_78_78_71_71_23_23_23_91_91_47_47_43_43_100_100_,41_120_150_168_198_204_234_241_271_286_300_330_338_368_385_415_441_471_490_960_
76,9,21_21_67_67_62_62_1_1_56_56_83_83_49_49_46_46_90_90_100_100_,73_103_118_148_161_191_206_236_265_295_314_344_357_387_401_431_439_469_491_960_
76,10,14_14_14_37_37_37_64_64_92_92_94_94_94_8_8_100_100_,24_120_150_164_180_210_236_266_284_314_324_330_360_379_409_425_960_
76,11,30_30_30_81_81_97_97_85_85_40_40_2_2_2_11_11_27_27_28_28_100_100_,39_120_150_160_190_203_233_242_272_291_321_329_330_360_370_400_408_438_448_478_504_960_
76,12,4_4_4_58_58_36_36_63_63_99_99_93_93_41_41_33_33_86_86_74_74_100_100_,17_60_90_106_136_145_175_186_216_222_252_272_302_309_339_347_377_391_421_433_463_498_960_
76,13,100_100_,1_960_
76,14,100_100_,1_960_
77,0,7_7_7_45_45_18_18_32_32_60_60_82_82_82_29_29_8_8_100_100_,24_60_90_102_132_149_179_197_227_237_267_281_300_330_352_382_402_432_448_960_
77,1,25_25_25_20_20_16_16_1_1_48_48_13_13_13_3_3_100_100_,47_60_90_119_149_172_202_218_248_269_299_309_330_360_372_402_420_960_
77,2,31_31_31_42_42_35_35_73_73_53_53_53_66_66_44_44_100_100_,42_90_120_135_165_178_208_232_262_273_300_330_368_398_407_437_478_960_
77,3,20_20_26_26_39_39_50_50_51_51_19_19_19_65_65_77_77_12_12_100_100_,70_100_120_150_162_192_203_233_244_274_285_300_330_352_382_398_428_440_470_507_960_
77,4,9_9_9_22_22_15_15_34_34_5_5_69_69_68_68_87_87_55_55_100_100_,26_60_90_124_154_183_213_227_257_279_309_319_349_359_389_406_436_449_479_490_960_
77,5,100_100_,1_960_
77,6,57_57_57_54_54_17_17_84_84_79_79_38_38_95_95_80_80_24_24_100_100_,13_90_120_136_166_174_204_221_251_261_291_300_330_341_371_384_414_431_461_490_960_
77,7,98_98_98_61_61_52_52_72_72_60_60_6_6_89_89_89_96_96_76_76_100_100_,57_60_90_101_131_145_175_188_218_235_265_272_302_311_330_360_373_403_411_441_460_960_
77,8,59_59_59_88_88_78_78_71_71_23_23_23_91_91_47_47_43_43_100_100_,41_120_150_168_198_204_234_241_271_286_300_330_338_368_385_415_441_471_490_960_
77,9,70_70_70_67_67_21_21_62_62_48_48_13_13_13_3_3_100_100_,76_90_120_137_167_182_212_231_261_273_303_313_330_360_372_402_420_960_
77,10,14_14_14_37_37_37_64_64_92_92_94_94_94_8_8_100_100_,24_120_150_164_180_210_236_266_284_314_324_330_360_379_409_425_960_
77,11,30_30_30_81_81_97_97_85_85_40_40_2_2_2_11_11_27_27_28_28_100_100_,39_120_150_160_190_203_233_242_272_291_321_329_330_360_370_400_408_438_448_478_504_960_
77,12,4_4_4_58_58_36_36_63_63_99_99_93_93_41_41_33_33_86_86_74_74_100_100_,17_60_90_106_136_145_175_186_216_222_252_272_302_309_339_347_377_391_421_433_463_498_960_
77,13,100_100_,1_960_
77,14,100_100_,1_960_
78,0,7_7_7_45_45_18_18_32_32_60_60_6_6_10_10_82_82_46_46_90_90_100_100_,24_60_90_102_132_149_179_197_227_237_267_274_304_319_349_357_387_400_430_438_468_490_960_
78,1,25_25_25_52_52_16_16_1_1_56_56_83_83_49_49_75_75_100_100_,47_60_90_116_146_162_192_208_238_267_297_316_346_359_389_401_431_453_960_
78,2,31_31_31_42_42_35_35_73_73_53_53_53_83_83_46_46_90_90_100_100_,42_90_120_135_165_178_208_232_262_273_300_330_360_390_411_441_449_479_501_960_
78,3,20_20_26_26_39_39_50_50_51_51_19_19_19_65_65_77_77_12_12_100_100_,70_100_120_150_162_192_203_233_244_274_285_300_330_352_382_398_428_440_470_507_960_
78,4,9_9_9_22_22_15_15_34_34_5_5_69_69_68_68_87_87_55_55_100_100_,26_60_90_124_154_183_213_227_257_279_309_319_349_359_389_406_436_449_479_490_960_
78,5,100_100_,1_960_
78,6,57_57_57_54_54_17_17_84_84_79_79_38_38_95_95_80_80_24_24_100_100_,13_90_120_136_166_174_204_221_251_261_291_300_330_341_371_384_414_431_461_490_960_
78,7,25_25_25_61_61_98_98_72_72_32_32_82_82_82_89_89_96_96_100_100_,47_60_90_110_140_151_181_191_221_237_267_276_300_330_346_376_389_419_437_960_
78,8,59_59_59_88_88_78_78_71_71_23_23_23_47_47_66_66_44_44_100_100_,41_120_150_168_198_204_234_241_271_286_300_330_345_375_390_420_429_459_500_960_
78,9,70_70_70_67_67_21_21_62_62_48_48_13_13_13_3_3_100_100_,76_90_120_137_167_182_212_231_261_273_303_313_330_360_372_402_420_960_
78,10,92_92_92_64_64_40_40_29_29_8_8_100_100_,19_210_240_258_288_303_333_342_372_392_422_438_960_
78,11,7_7_7_45_45_30_30_81_81_85_85_97_97_2_2_2_11_11_27_27_28_28_100_100_,24_60_90_102_132_156_186_196_226_236_266_275_305_320_330_360_370_400_408_438_448_478_504_960_
78,12,4_4_4_58_58_36_36_63_63_99_99_93_93_41_41_33_33_86_86_74_74_100_100_,17_60_90_106_136_145_175_186_216_222_252_272_302_309_339_347_377_391_421_433_463_498_960_
78,13,100_100_,1_960_
78,14,100_100_,1_960_
79,0,14_14_14_37_37_37_64_64_92_92_94_94_94_95_95_100_100_,24_120_150_164_180_210_236_266_284_314_324_330_360_376_406_438_960_
79,1,52_52_52_1_1_16_16_72_72_49_49_49_75_75_96_96_76_76_100_100_,68_90_120_134_164_180_210_228_258_267_300_330_342_372_381_411_419_449_468_960_
79,2,31_31_31_42_42_35_35_73_73_53_53_53_74_74_86_86_43_43_100_100_,42_90_120_135_165_178_208_232_262_273_300_330_355_385_397_427_446_476_495_960_
79,3,20_20_26_26_39_39_50_50_51_51_19_19_19_65_65_77_77_12_12_100_100_,70_100_120_150_162_192_203_233_244_274_285_300_330_352_382_398_428_440_470_507_960_
79,4,9_9_9_22_22_15_15_34_34_5_5_69_69_68_68_87_87_55_55_100_100_,26_60_90_124_154_183_213_227_257_279_309_319_349_359_389_406_436_449_479_490_960_
79,5,100_100_,1_960_
79,6,57_57_57_54_54_17_17_84_84_79_79_38_38_95_95_80_80_24_24_100_100_,13_90_120_136_166_174_204_221_251_261_291_300_330_341_371_384_414_431_461_490_960_
79,7,25_25_25_61_61_98_98_72_72_60_60_6_6_10_10_82_82_46_46_90_90_100_100_,47_60_90_110_140_151_181_191_221_238_268_275_305_320_350_358_388_401_431_439_469_491_960_
79,8,59_59_59_88_88_78_78_71_71_91_91_91_23_23_66_66_44_44_100_100_,41_120_150_168_198_204_234_241_271_289_300_330_338_368_385_415_424_454_495_960_
79,9,70_70_70_67_67_62_62_1_1_56_56_83_83_49_49_75_75_100_100_,76_90_120_137_167_180_210_225_255_284_314_333_363_376_406_418_448_470_960_
79,10,92_92_92_64_64_40_40_29_29_8_8_100_100_,19_210_240_258_288_303_333_342_372_392_422_438_960_
79,11,7_7_7_45_45_30_30_81_81_85_85_97_97_2_2_2_11_11_27_27_28_28_100_100_,24_60_90_102_132_156_186_196_226_236_266_275_305_320_330_360_370_400_408_438_448_478_504_960_
79,12,4_4_4_58_58_36_36_63_63_99_99_93_93_41_41_29_29_43_43_100_100_,17_60_90_106_136_145_175_186_216_222_252_272_302_309_339_352_382_399_429_448_960_
79,13,100_100_,1_960_
79,14,100_100_,1_960_
80,0,70_70_70_67_67_21_21_62_62_48_48_13_13_13_3_3_100_100_,76_90_120_137_167_182_212_231_261_273_303_313_330_360_372_402_420_960_
80,1,9_9_9_18_18_32_32_32_60_60_6_6_89_89_89_96_96_76_76_100_100_,26_60_90_108_138_156_180_210_220_250_257_287_296_330_360_373_403_411_441_460_960_
80,2,31_31_31_42_42_35_35_73_73_53_53_53_74_74_86_86_43_43_100_100_,42_90_120_135_165_178_208_232_262_273_300_330_355_385_397_427_446_476_495_960_
80,3,16_16_16_26_26_39_39_50_50_51_51_19_19_65_65_77_77_12_12_100_100_,74_90_120_137_167_179_209_220_250_261_291_302_332_354_384_400_430_442_472_509_960_
80,4,18_18_18_22_22_15_15_34_34_5_5_69_69_68_68_87_87_100_100_,38_90_120_152_182_211_241_255_285_307_337_347_377_387_417_434_464_482_960_
80,5,14_14_14_37_37_37_23_23_23_91_91_47_47_100_100_,24_120_150_164_180_210_243_300_330_338_368_385_415_448_960_
80,6,57_57_57_54_54_17_17_84_84_79_79_38_38_95_95_80_80_24_24_100_100_,13_90_120_136_166_174_204_221_251_261_291_300_330_341_371_384_414_431_461_490_960_
80,7,98_98_98_61_61_52_52_72_72_32_32_10_10_10_33_33_46_46_90_90_100_100_,57_60_90_101_131_145_175_188_218_234_264_275_300_330_344_374_397_427_435_465_487_960_
80,8,59_59_59_88_88_78_78_71_71_44_44_44_66_66_47_47_100_100_,41_120_150_168_198_204_234_241_271_279_300_330_339_369_384_414_447_960_
80,9,70_70_70_67_67_48_48_48_21_21_89_89_89_76_76_75_75_100_100_,76_90_120_137_167_175_180_210_228_258_279_330_360_372_402_411_441_463_960_
80,10,100_100_,1_960_
80,11,30_30_30_81_81_97_97_85_85_40_40_2_2_2_11_11_27_27_28_28_100_100_,39_120_150_160_190_203_233_242_272_291_321_329_330_360_370_400_408_438_448_478_504_960_
80,12,4_4_4_58_58_36_36_63_63_99_99_93_93_41_41_29_29_8_8_100_100_,17_60_90_106_136_145_175_186_216_222_252_272_302_309_339_352_382_402_432_448_960_
80,13,100_100_,1_960_
80,14,100_100_,1_960_
81,0,25_25_25_20_20_16_16_56_56_83_83_83_49_49_3_3_55_55_100_100_,47_60_90_119_149_172_202_221_251_270_300_330_343_373_395_425_445_475_486_960_
81,1,7_7_7_45_45_18_18_40_40_64_64_92_92_94_94_94_100_100_,24_60_90_102_132_149_179_192_222_237_267_285_315_325_330_360_381_960_
81,2,31_31_31_42_42_35_35_73_73_53_53_53_74_74_86_86_43_43_100_100_,42_90_120_135_165_178_208_232_262_273_300_330_355_385_397_427_446_476_495_960_
81,3,16_16_16_1_1_50_50_39_39_51_51_19_19_65_65_77_77_12_12_100_100_,74_90_120_136_166_181_211_222_252_265_295_306_336_358_388_404_434_446_476_513_960_
81,4,9_9_9_22_22_15_15_34_34_5_5_69_69_68_68_87_87_55_55_100_100_,26_60_90_124_154_183_213_227_257_279_309_319_349_359_389_406_436_449_479_490_960_
81,5,14_14_14_37_37_37_64_64_92_92_94_94_94_100_100_,24_120_150_164_180_210_236_266_284_314_324_330_360_381_960_
81,6,57_57_57_54_54_17_17_84_84_79_79_38_38_95_95_80_80_24_24_100_100_,13_90_120_136_166_174_204_221_251_261_291_300_330_341_371_384_414_431_461_490_960_
81,7,98_98_98_61_61_52_52_72_72_60_60_6_6_10_10_82_82_46_46_90_90_100_100_,57_60_90_101_131_145_175_188_218_235_265_272_302_317_347_355_385_398_428_436_466_488_960_
81,8,59_59_59_88_88_78_78_71_71_91_91_91_23_23_66_66_44_44_100_100_,41_120_150_168_198_204_234_241_271_289_300_330_338_368_385_415_424_454_495_960_
81,9,70_70_70_67_67_21_21_62_62_48_48_13_13_13_3_3_100_100_,76_90_120_137_167_182_212_231_261_273_303_313_330_360_372_402_420_960_
81,10,100_100_,1_960_
81,11,30_30_30_25_25_81_81_85_85_97_97_2_2_11_11_27_27_28_28_100_100_,39_120_150_164_194_207_237_247_277_286_316_331_361_371_401_409_439_449_479_505_960_
81,12,4_4_4_58_58_36_36_63_63_99_99_93_93_41_41_29_29_8_8_100_100_,17_60_90_106_136_145_175_186_216_222_252_272_302_309_339_352_382_402_432_448_960_
81,13,100_100_,1_960_
81,14,100_100_,1_960_
82,0,20_20_26_26_39_39_50_50_56_56_83_83_49_49_75_75_100_100_,70_100_120_150_162_192_203_233_258_288_307_337_350_380_392_422_444_960_
82,1,7_7_7_45_45_18_18_32_32_60_60_6_6_89_89_89_96_96_76_76_100_100_,24_60_90_102_132_149_179_197_227_237_267_274_304_313_330_360_373_403_411_441_460_960_
82,2,31_31_31_42_42_35_35_73_73_53_53_53_74_74_86_86_43_43_100_100_,42_90_120_135_165_178_208_232_262_273_300_330_355_385_397_427_446_476_495_960_
82,3,16_16_16_1_1_50_50_39_39_51_51_19_19_65_65_77_77_12_12_100_100_,74_90_120_136_166_181_211_222_252_265_295_306_336_358_388_404_434_446_476_513_960_
82,4,9_9_9_22_22_15_15_34_34_5_5_69_69_68_68_87_87_55_55_100_100_,26_60_90_124_154_183_213_227_257_279_309_319_349_359_389_406_436_449_479_490_960_
82,5,14_14_14_37_37_37_64_64_92_92_94_94_94_100_100_,24_120_150_164_180_210_236_266_284_314_324_330_360_381_960_
82,6,57_57_57_54_54_17_17_84_84_79_79_38_38_95_95_80_80_24_24_100_100_,13_90_120_136_166_174_204_221_251_261_291_300_330_341_371_384_414_431_461_490_960_
82,7,98_98_98_61_61_52_52_72_72_32_32_82_82_82_33_33_46_46_90_90_100_100_,57_60_90_101_131_145_175_188_218_234_264_273_300_330_346_376_399_429_437_467_489_960_
82,8,59_59_59_88_88_78_78_71_71_23_23_23_47_47_66_66_44_44_100_100_,41_120_150_168_198_204_234_241_271_286_300_330_345_375_390_420_429_459_500_960_
82,9,70_70_70_67_67_21_21_62_62_48_48_13_13_13_3_3_100_100_,76_90_120_137_167_182_212_231_261_273_303_313_330_360_372_402_420_960_
82,10,100_100_,1_960_
82,11,30_30_30_81_81_97_97_85_85_40_40_2_2_2_11_11_27_27_28_28_100_100_,39_120_150_160_190_203_233_242_272_291_321_329_330_360_370_400_408_438_448_478_504_960_
82,12,4_4_4_58_58_36_36_63_63_99_99_93_93_41_41_29_29_8_8_100_100_,17_60_90_106_136_145_175_186_216_222_252_272_302_309_339_352_382_402_432_448_960_
82,13,100_100_,1_960_
82,14,100_100_,1_960_
83,0,25_25_25_20_20_16_16_26_26_56_56_83_83_49_49_75_75_100_100_,47_60_90_119_149_172_202_219_249_271_301_320_350_363_393_405_435_457_960_
83,1,7_7_7_45_45_18_18_32_32_60_60_6_6_89_89_89_96_96_76_76_100_100_,24_60_90_102_132_149_179_197_227_237_267_274_304_313_330_360_373_403_411_441_460_960_
83,2,31_31_31_42_42_35_35_73_73_53_53_53_74_74_86_86_43_43_100_100_,42_90_120_135_165_178_208_232_262_273_300_330_355_385_397_427_446_476_495_960_
83,3,25_25_25_20_20_26_26_39_39_51_51_19_19_19_77_77_65_65_12_12_100_100_,47_60_90_119_149_169_199_211_241_254_284_295_300_330_347_377_393_423_444_474_511_960_
83,4,9_9_9_22_22_15_15_34_34_5_5_69_69_68_68_87_87_55_55_100_100_,26_60_90_124_154_183_213_227_257_279_309_319_349_359_389_406_436_449_479_490_960_
83,5,14_14_14_37_37_37_23_23_23_91_91_47_47_100_100_,24_120_150_164_180_210_243_300_330_338_368_385_415_448_960_
83,6,57_57_57_54_54_17_17_84_84_79_79_38_38_95_95_80_80_24_24_100_100_,13_90_120_136_166_174_204_221_251_261_291_300_330_341_371_384_414_431_461_490_960_
83,7,61_61_61_52_52_1_1_72_72_10_10_10_33_33_46_46_90_90_100_100_,62_90_120_134_164_178_208_230_260_282_300_330_344_374_397_427_435_465_487_960_
83,8,59_59_59_88_88_78_78_71_71_91_91_91_23_23_66_66_44_44_100_100_,41_120_150_168_198_204_234_241_271_289_300_330_338_368_385_415_424_454_495_960_
83,9,70_70_70_67_67_21_21_62_62_48_48_13_13_13_3_3_100_100_,76_90_120_137_167_182_212_231_261_273_303_313_330_360_372_402_420_960_
83,10,100_100_,1_960_
83,11,30_30_30_81_81_97_97_85_85_40_40_2_2_2_11_11_27_27_28_28_100_100_,39_120_150_160_190_203_233_242_272_291_321_329_330_360_370_400_408_438_448_478_504_960_
83,12,4_4_4_58_58_36_36_63_63_99_99_93_93_41_41_29_29_8_8_100_100_,17_60_90_106_136_145_175_186_216_222_252_272_302_309_339_352_382_402_432_448_960_
83,13,100_100_,1_960_
83,14,100_100_,1_960_
84,0,98_98_98_16_16_1_1_50_50_56_56_83_83_49_49_75_75_100_100_,57_60_90_112_142_158_188_203_233_258_288_307_337_350_380_392_422_444_960_
84,1,7_7_7_45_45_18_18_32_32_60_60_6_6_89_89_89_96_96_76_76_100_100_,24_60_90_102_132_149_179_197_227_237_267_274_304_313_330_360_373_403_411_441_460_960_
84,2,31_31_31_42_42_35_35_73_73_53_53_53_74_74_86_86_43_43_100_100_,42_90_120_135_165_178_208_232_262_273_300_330_355_385_397_427_446_476_495_960_
84,3,25_25_25_20_20_26_26_39_39_51_51_19_19_19_65_65_77_77_12_12_100_100_,47_60_90_119_149_169_199_211_241_254_284_295_300_330_352_382_398_428_440_470_507_960_
84,4,9_9_9_22_22_15_15_34_34_5_5_69_69_68_68_87_87_55_55_100_100_,26_60_90_124_154_183_213_227_257_279_309_319_349_359_389_406_436_449_479_490_960_
84,5,14_14_14_37_37_37_64_64_92_92_94_94_94_100_100_,24_120_150_164_180_210_236_266_284_314_324_330_360_381_960_
84,6,57_57_57_54_54_17_17_84_84_79_79_38_38_95_95_80_80_24_24_100_100_,13_90_120_136_166_174_204_221_251_261_291_300_330_341_371_384_414_431_461_490_960_
84,7,98_98_98_61_61_52_52_72_72_32_32_10_10_10_82_82_46_46_90_90_100_100_,57_60_90_101_131_145_175_188_218_234_264_275_300_330_338_368_381_411_419_449_471_960_
84,8,59_59_59_88_88_78_78_71_71_44_44_44_66_66_47_47_100_100_,41_120_150_168_198_204_234_241_271_279_300_330_339_369_384_414_447_960_
84,9,70_70_70_67_67_21_21_62_62_48_48_13_13_13_3_3_100_100_,76_90_120_137_167_182_212_231_261_273_303_313_330_360_372_402_420_960_
84,10,100_100_,1_960_
84,11,30_30_30_81_81_97_97_85_85_40_40_2_2_2_11_11_27_27_28_28_100_100_,39_120_150_160_190_203_233_242_272_291_321_329_330_360_370_400_408_438_448_478_504_960_
84,12,4_4_4_58_58_36_36_63_63_99_99_93_93_41_41_33_33_8_8_100_100_,17_60_90_106_136_145_175_186_216_222_252_272_302_309_339_347_377_403_433_449_960_
84,13,100_100_,1_960_
84,14,100_100_,1_960_
85,0,52_52_52_16_16_1_1_50_50_56_56_83_83_49_49_75_75_100_100_,68_90_120_136_166_182_212_227_257_282_312_331_361_374_404_416_446_468_960_
85,1,7_7_7_45_45_18_18_32_32_60_60_6_6_89_89_89_96_96_76_76_100_100_,24_60_90_102_132_149_179_197_227_237_267_274_304_313_330_360_373_403_411_441_460_960_
85,2,31_31_31_42_42_35_35_73_73_53_53_53_74_74_86_86_43_43_100_100_,42_90_120_135_165_178_208_232_262_273_300_330_355_385_397_427_446_476_495_960_
85,3,25_25_25_20_20_26_26_39_39_51_51_19_19_19_65_65_77_77_12_12_100_100_,47_60_90_119_149_169_199_211_241_254_284_295_300_330_352_382_398_428_440_470_507_960_
85,4,9_9_9_22_22_15_15_34_34_5_5_69_69_68_68_87_87_55_55_100_100_,26_60_90_124_154_183_213_227_257_279_309_319_349_359_389_406_436_449_479_490_960_
85,5,14_14_14_37_37_37_64_64_92_92_94_94_94_100_100_,24_120_150_164_180_210_236_266_284_314_324_330_360_381_960_
85,6,57_57_57_54_54_17_17_84_84_79_79_38_38_95_95_80_80_24_24_100_100_,13_90_120_136_166_174_204_221_251_261_291_300_330_341_371_384_414_431_461_490_960_
85,7,63_63_63_99_99_85_85_10_10_82_82_46_46_90_90_100_100_,23_180_210_216_246_268_298_312_342_350_380_393_423_431_461_483_960_
85,8,59_59_59_88_88_78_78_71_71_91_91_91_23_23_66_66_44_44_100_100_,41_120_150_168_198_204_234_241_271_289_300_330_338_368_385_415_424_454_495_960_
85,9,70_70_70_67_67_21_21_62_62_48_48_13_13_13_3_3_100_100_,76_90_120_137_167_182_212_231_261_273_303_313_330_360_372_402_420_960_
85,10,59_59_59_91_91_91_23_23_47_47_100_100_,41_120_150_159_300_330_338_368_383_413_446_960_
