ID,from_node,to_node,distance,spend_tm
2418,24,18,8985,11
2419,24,19,43463,53
2420,24,20,48549,59
2421,24,21,31907,39
2422,24,22,21130,26
2423,24,23,53509,65
2424,24,25,36119,44
2425,24,26,41659,50
2426,24,27,12430,15
2427,24,28,10289,13
2428,24,29,18445,23
2429,24,30,33627,41
2430,24,31,40532,49
2431,24,32,17293,21
2432,24,33,26108,32
2433,24,34,20722,25
2434,24,35,44390,54
2435,24,36,32545,40
2436,24,37,35974,44
2437,24,38,21976,27
2438,24,39,47274,57
2439,24,40,15168,19
2440,24,41,24953,30
2441,24,42,48410,59
2442,24,43,28339,35
2443,24,44,52450,63
2444,24,45,18522,23
2445,24,46,21474,26
2446,24,47,45396,55
2447,24,48,42001,51
2448,24,49,28420,35
2449,24,50,43018,52
2450,24,51,47980,58
2451,24,52,27652,34
2452,24,53,54890,66
2453,24,54,22967,28
2454,24,55,21438,26
2455,24,56,45559,55
2456,24,57,31051,38
2457,24,58,29871,36
2458,24,59,52031,63
2459,24,60,17126,21
2460,24,61,33183,40
2461,24,62,36475,44
2462,24,63,36820,45
2463,24,64,19171,24
2464,24,65,40604,49
2465,24,66,53180,64
2466,24,67,39996,48
2467,24,68,18845,23
2468,24,69,18673,23
2469,24,70,34136,41
2470,24,71,53812,65
2471,24,72,25476,31
2472,24,73,59506,72
2473,24,74,38644,47
2474,24,75,26233,32
2475,24,76,23214,28
2476,24,77,45711,55
2477,24,78,55322,67
2478,24,79,20305,25
2479,24,80,14069,17
2480,24,81,29807,36
2481,24,82,18417,23
2482,24,83,34571,42
2483,24,84,19967,24
2484,24,85,26174,32
2485,24,86,33260,40
2486,24,87,18493,23
2487,24,88,55391,67
2488,24,89,19012,23
2489,24,90,23151,28
2490,24,91,54674,66
2491,24,92,29456,36
2492,24,93,23986,29
2493,24,94,25453,31
2494,24,95,20088,25
2495,24,96,25428,31
2496,24,97,23197,28
2497,24,98,28962,35
2498,24,99,36345,44
2499,24,100,23568,29
2500,25,0,38815,47
2501,25,1,28849,35
2502,25,2,22956,28
2503,25,3,27353,33
2504,25,4,29649,36
2505,25,5,51498,62
2506,25,6,24761,30
2507,25,7,24305,30
2508,25,8,30001,37
2509,25,9,33765,41
2510,25,10,21295,26
2511,25,11,26300,32
2512,25,12,43729,53
2513,25,13,33075,40
2514,25,14,41855,51
2515,25,15,55920,68
2516,25,16,26308,32
2517,25,17,34377,42
2518,25,18,31332,38
2519,25,19,37251,45
2520,25,20,23541,29
2521,25,21,34266,42
2522,25,22,53053,64
2523,25,23,21624,26
2524,25,24,36119,44
2525,25,26,35463,43
2526,25,27,27870,34
2527,25,28,30003,37
2528,25,29,21870,27
2529,25,30,10874,14
2530,25,31,8701,11
2531,25,32,23000,28
2532,25,33,14211,18
2533,25,34,52590,64
2534,25,35,13045,16
2535,25,36,21808,27
2536,25,37,42093,51
2537,25,38,44331,54
2538,25,39,41065,50
2539,25,40,25142,31
2540,25,41,15473,19
2541,25,42,16479,20
2542,25,43,27188,33
2543,25,44,26626,32
2544,25,45,21792,27
2545,25,46,18820,23
2546,25,47,24328,30
2547,25,48,35772,43
2548,25,49,16332,20
2549,25,50,36808,45
2550,25,51,41763,51
2551,25,52,21458,26
2552,25,53,22950,28
2553,25,54,32685,40
2554,25,55,35533,43
2555,25,56,21496,26
2556,25,57,37194,45
2557,25,58,21124,26
2558,25,59,20076,25
2559,25,60,24498,30
2560,25,61,16366,20
2561,25,62,30260,37
2562,25,63,24012,29
2563,25,64,25329,31
2564,25,65,31156,38
2565,25,66,29901,36
2566,25,67,33769,41
2567,25,68,50697,61
2568,25,69,50530,61
2569,25,70,38268,46
2570,25,71,28620,35
2571,25,72,15544,19
2572,25,73,27565,34
2573,25,74,14010,17
2574,25,75,20038,25
2575,25,76,19317,24
2576,25,77,39507,48
2577,25,78,29137,35
2578,25,79,47242,57
2579,25,80,45685,55
2580,25,81,10512,13
2581,25,82,21880,27
2582,25,83,11241,14
2583,25,84,43728,53
2584,25,85,14141,17
2585,25,86,16339,20
2586,25,87,41347,50
2587,25,88,28527,35
2588,25,89,24716,30
2589,25,90,17143,21
2590,25,91,22714,28
2591,25,92,35608,43
2592,25,93,16333,20
2593,25,94,31611,38
2594,25,95,39594,48
2595,25,96,19867,24
2596,25,97,17112,21
2597,25,98,12478,15
2598,25,99,23817,29
2599,25,100,30615,37
2600,26,0,70123,85
2601,26,1,16750,21
2602,26,2,46823,57
2603,26,3,27769,34
2604,26,4,60950,74
2605,26,5,53718,65
2606,26,6,29587,36
2607,26,7,54365,66
2608,26,8,61303,74
2609,26,9,53379,65
2610,26,10,37433,45
2611,26,11,45075,55
2612,26,12,12499,15
2613,26,13,26496,32
2614,26,14,73151,88
2615,26,15,58116,70
2616,26,16,13336,17
2617,26,17,59128,71
2618,26,18,43182,52
2619,26,19,16005,20
2620,26,20,16092,20
2621,26,21,36516,44
2622,26,22,55270,67
2623,26,23,51580,62
2624,26,24,41659,50
2625,26,25,35463,43
2626,26,27,43346,53
2627,26,28,39257,48
2628,26,29,49445,60
2629,26,30,42100,51
2630,26,31,39921,48
2631,26,32,32564,40
2632,26,33,44354,54
2633,26,34,54834,66
2634,26,35,26587,32
2635,26,36,53023,64
2636,26,37,73287,88
2637,26,38,59405,72
2638,26,39,9792,12
2639,26,40,48701,59
2640,26,41,46704,57
2641,26,42,32975,40
2642,26,43,58401,71
2643,26,44,57814,70
2644,26,45,48600,59
2645,26,46,29519,36
2646,26,47,55526,67
2647,26,48,29913,36
2648,26,49,23321,28
2649,26,50,13494,17
2650,26,51,15164,19
2651,26,52,18204,22
2652,26,53,33865,41
2653,26,54,60365,73
2654,26,55,37776,46
2655,26,56,18144,22
2656,26,57,68409,83
2657,26,58,52343,63
2658,26,59,49010,59
2659,26,60,28729,35
2660,26,61,23282,28
2661,26,62,24952,30
2662,26,63,55219,67
2663,26,64,56558,68
2664,26,65,8500,11
2665,26,66,61085,74
2666,26,67,30967,38
2667,26,68,52929,64
2668,26,69,52766,64
2669,26,70,40494,49
2670,26,71,59804,72
2671,26,72,24112,29
2672,26,73,29898,36
2673,26,74,45227,55
2674,26,75,19626,24
2675,26,76,22642,28
2676,26,77,8238,10
2677,26,78,60319,73
2678,26,79,57744,70
2679,26,80,51519,62
2680,26,81,40930,50
2681,26,82,35589,43
2682,26,83,28400,35
2683,26,84,57399,69
2684,26,85,41160,50
2685,26,86,47559,58
2686,26,87,43587,53
2687,26,88,59710,72
2688,26,89,26973,33
2689,26,90,27945,34
2690,26,91,49151,59
2691,26,92,66831,81
2692,26,93,46891,57
2693,26,94,62841,76
2694,26,95,57510,70
2695,26,96,22123,27
2696,26,97,39258,48
2697,26,98,27170,33
2698,26,99,55026,67
2699,26,100,32862,40
2700,27,0,30942,38
2701,27,1,36755,45
2702,27,2,9130,11
2703,27,3,35252,43
2704,27,4,21772,27
2705,27,5,27808,34
2706,27,6,17980,22
2707,27,7,15188,19
2708,27,8,22125,27
2709,27,9,14199,18
2710,27,10,10785,13
2711,27,11,5901,8
2712,27,12,51644,62
2713,27,13,40977,50
2714,27,14,33976,41
2715,27,15,32217,39
2716,27,16,34216,42
2717,27,17,19945,24
2718,27,18,7645,10
2719,27,19,45161,55
2720,27,20,40342,49
2721,27,21,33615,41
2722,27,22,29362,36
2723,27,23,45292,55
2724,27,24,12430,15
2725,27,25,27870,34
2726,27,26,43346,53
2727,27,28,8303,10
2728,27,29,10325,13
2729,27,30,25393,31
2730,27,31,32296,39
2731,27,32,14996,18
2732,27,33,17875,22
2733,27,34,28947,35
2734,27,35,36157,44
2735,27,36,24309,30
2736,27,37,34245,42
2737,27,38,20663,25
2738,27,39,48987,59
2739,27,40,9573,12
2740,27,41,16720,21
2741,27,42,40174,49
2742,27,43,20102,25
2743,27,44,44208,54
2744,27,45,10290,13
2745,27,46,18038,22
2746,27,47,37156,45
2747,27,48,43711,53
2748,27,49,24234,30
2749,27,50,44731,54
2750,27,51,49692,60
2751,27,52,29367,36
2752,27,53,46653,56
2753,27,54,21246,26
2754,27,55,23151,28
2755,27,56,37328,45
2756,27,57,29327,36
2757,27,58,21636,26
2758,27,59,43792,53
2759,27,60,18842,23
2760,27,61,24953,30
2761,27,62,38187,46
2762,27,63,28583,35
2763,27,64,17449,21
2764,27,65,39061,47
2765,27,66,44938,54
2766,27,67,41707,51
2767,27,68,27067,33
2768,27,69,26896,33
2769,27,70,35846,44
2770,27,71,45570,55
2771,27,72,23448,29
2772,27,73,51269,62
2773,27,74,30408,37
2774,27,75,27949,34
2775,27,76,24930,30
2776,27,77,47425,57
2777,27,78,47079,57
2778,27,79,23578,29
2779,27,80,22026,27
2780,27,81,21574,26
2781,27,82,11961,15
2782,27,83,26340,32
2783,27,84,20061,25
2784,27,85,17941,22
2785,27,86,25024,31
2786,27,87,20205,25
2787,27,88,47148,57
2788,27,89,20727,25
2789,27,90,19612,24
2790,27,91,46433,56
2791,27,92,27733,34
2792,27,93,15753,19
2793,27,94,23731,29
2794,27,95,18369,23
2795,27,96,27143,33
2796,27,97,14965,18
2797,27,98,20732,25
2798,27,99,28108,34
2799,27,100,25281,31
2800,28,0,35048,43
2801,28,1,32661,40
2802,28,2,11752,15
2803,28,3,31156,38
2804,28,4,25876,32
2805,28,5,25666,31
2806,28,6,13881,17
2807,28,7,19292,24
2808,28,8,26230,32
2809,28,9,18305,22
2810,28,10,12923,16
2811,28,11,10004,13
2812,28,12,47555,58
2813,28,13,36882,45
2814,28,14,38079,46
2815,28,15,30070,37
2816,28,16,30124,37
2817,28,17,24052,29
2818,28,18,8111,10
2819,28,19,41069,50
2820,28,20,42469,51
2821,28,21,29517,36
2822,28,22,27219,33
2823,28,23,47425,57
2824,28,24,10289,13
2825,28,25,30003,37
2826,28,26,39257,48
2827,28,27,8303,10
2828,28,29,14427,18
2829,28,30,27531,34
2830,28,31,34434,42
2831,28,32,11204,14
2832,28,33,20013,25
2833,28,34,26806,33
2834,28,35,38295,46
2835,28,36,26447,32
2836,28,37,38345,47
2837,28,38,24361,30
2838,28,39,44883,54
2839,28,40,13675,17
2840,28,41,18859,23
2841,28,42,42312,51
2842,28,43,23422,29
2843,28,44,46344,56
2844,28,45,13581,17
2845,28,46,15385,19
2846,28,47,39293,48
2847,28,48,39606,48
2848,28,49,22331,27
2849,28,50,40627,49
2850,28,51,45588,55
2851,28,52,25264,31
2852,28,53,48791,59
2853,28,54,25347,31
2854,28,55,19047,23
2855,28,56,39467,48
2856,28,57,33427,41
2857,28,58,23774,29
2858,28,59,45929,56
2859,28,60,14739,18
2860,28,61,27092,33
2861,28,62,34083,41
2862,28,63,30720,37
2863,28,64,21550,26
2864,28,65,34958,42
2865,28,66,47074,57
2866,28,67,37602,46
2867,28,68,24925,30
2868,28,69,24754,30
2869,28,70,31741,39
2870,28,71,47706,58
2871,28,72,19388,24
2872,28,73,53406,65
2873,28,74,32545,40
2874,28,75,23846,29
2875,28,76,20827,25
2876,28,77,43322,52
2877,28,78,49215,60
2878,28,79,22691,28
2879,28,80,19886,24
2880,28,81,23713,29
2881,28,82,12328,15
2882,28,83,28479,35
2883,28,84,22352,27
2884,28,85,20080,25
2885,28,86,27162,33
2886,28,87,16101,20
2887,28,88,49284,60
2888,28,89,16624,20
2889,28,90,17062,21
2890,28,91,48570,59
2891,28,92,31834,39
2892,28,93,17891,22
2893,28,94,27832,34
2894,28,95,22471,27
2895,28,96,23040,28
2896,28,97,17105,21
2897,28,98,22872,28
2898,28,99,30245,37
2899,28,100,21177,26
2900,29,0,24811,30
2901,29,1,42861,52
2902,29,2,6876,9
2903,29,3,41364,50
2904,29,4,15643,19
2905,29,5,33824,41
2906,29,6,24098,29
2907,29,7,9060,11
2908,29,8,15996,20
2909,29,9,16090,20
2910,29,10,16256,20
2911,29,11,8626,11
2912,29,12,57743,70
2913,29,13,47086,57
2914,29,14,27849,34
2915,29,15,38243,46
2916,29,16,40321,49
2917,29,17,16701,21
2918,29,18,13658,17
2919,29,19,51264,62
2920,29,20,37555,46
2921,29,21,39731,48
2922,29,22,35379,43
2923,29,23,39293,48
2924,29,24,18445,23
2925,29,25,21870,27
2926,29,26,49445,60
2927,29,27,10325,13
2928,29,28,14427,18
2929,29,30,19381,24
2930,29,31,26285,32
2931,29,32,21121,26
2932,29,33,11863,15
2933,29,34,34959,42
2934,29,35,30145,37
2935,29,36,18297,22
2936,29,37,28121,34
2937,29,38,26675,33
2938,29,39,55112,67
2939,29,40,7477,9
2940,29,41,10708,13
2941,29,42,34163,41
2942,29,43,14090,17
2943,29,44,38197,46
2944,29,45,5047,7
2945,29,46,24163,29
2946,29,47,31144,38
2947,29,48,49836,60
2948,29,49,30359,37
2949,29,50,50856,62
2950,29,51,55817,67
2951,29,52,35492,43
2952,29,53,40641,49
2953,29,54,15121,19
2954,29,55,29276,36
2955,29,56,35510,43
2956,29,57,23202,28
2957,29,58,15624,19
2958,29,59,37780,46
2959,29,60,24967,30
2960,29,61,30388,37
2961,29,62,44312,54
2962,29,63,22571,28
2963,29,64,11324,14
2964,29,65,45186,55
2965,29,66,38926,47
2966,29,67,47832,58
2967,29,68,33079,40
2968,29,69,32908,40
2969,29,70,41971,51
2970,29,71,39558,48
2971,29,72,29573,36
2972,29,73,45257,55
2973,29,74,24396,30
2974,29,75,34074,41
2975,29,76,31055,38
2976,29,77,53550,65
2977,29,78,41068,50
2978,29,79,29590,36
2979,29,80,28038,34
2980,29,81,15562,19
2981,29,82,18086,22
2982,29,83,25256,31
2983,29,84,26073,32
2984,29,85,12487,15
2985,29,86,19012,23
2986,29,87,26330,32
2987,29,88,41136,50
2988,29,89,26852,33
2989,29,90,25737,31
2990,29,91,40422,49
2991,29,92,21608,26
2992,29,93,9741,12
2993,29,94,17606,22
2994,29,95,21934,27
2995,29,96,33268,40
2996,29,97,14399,18
2997,29,98,26500,32
2998,29,99,22096,27
2999,29,100,31406,38
3000,30,0,32135,39
3001,30,1,35521,43
3002,30,2,20463,25
3003,30,3,34026,41
3004,30,4,22970,28
3005,30,5,49007,59
3006,30,6,22265,27
3007,30,7,21813,27
3008,30,8,23322,28
3009,30,9,31274,38
3010,30,10,18800,23
3011,30,11,23807,29
3012,30,12,50397,61
3013,30,13,39747,48
3014,30,14,35177,43
3015,30,15,53432,65
3016,30,16,32979,40
3017,30,17,31887,39
3018,30,18,28840,35
3019,30,19,43921,53
3020,30,20,30210,37
3021,30,21,32397,39
3022,30,22,50562,61
3023,30,23,24121,29
3024,30,24,33627,41
3025,30,25,10874,14
3026,30,26,42100,51
3027,30,27,25393,31
3028,30,28,27531,34
3029,30,29,19381,24
3030,30,31,11101,14
3031,30,32,20510,25
3032,30,33,11715,15
3033,30,34,50106,61
3034,30,35,19720,24
3035,30,36,15138,19
3036,30,37,35428,43
3037,30,38,41840,51
3038,30,39,47752,58
3039,30,40,22648,28
3040,30,41,12870,16
3041,30,42,18978,23
3042,30,43,20518,25
3043,30,44,22991,28
3044,30,45,19298,24
3045,30,46,16816,21
3046,30,47,17662,22
3047,30,48,42464,51
3048,30,49,23013,28
3049,30,50,43495,53
3050,30,51,48451,59
3051,30,52,28141,34
3052,30,53,25451,31
3053,30,54,30190,37
3054,30,55,33050,40
3055,30,56,28173,34
3056,30,57,30523,37
3057,30,58,14453,18
3058,30,59,22581,28
3059,30,60,22010,27
3060,30,61,23045,28
3061,30,62,36948,45
3062,30,63,17343,21
3063,30,64,21613,26
3064,30,65,37837,46
3065,30,66,23717,29
3066,30,67,40460,49
3067,30,68,48217,58
3068,30,69,48049,58
3069,30,70,35789,43
3070,30,71,24350,30
3071,30,72,22225,27
3072,30,73,30066,37
3073,30,74,9209,12
3074,30,75,26721,33
3075,30,76,23703,29
3076,30,77,46192,56
3077,30,78,25858,32
3078,30,79,44752,54
3079,30,80,43197,52
3080,30,81,8016,10
3081,30,82,19390,24
3082,30,83,17918,22
3083,30,84,41237,50
3084,30,85,11646,14
3085,30,86,9667,12
3086,30,87,38865,47
3087,30,88,25927,32
3088,30,89,22228,27
3089,30,90,18390,23
3090,30,91,25220,31
3091,30,92,28935,35
3092,30,93,13837,17
3093,30,94,28189,34
3094,30,95,37102,45
3095,30,96,25914,32
3096,30,97,14618,18
3097,30,98,19157,23
3098,30,99,17149,21
3099,30,100,28131,34
3100,31,0,34301,42
3101,31,1,33345,41
3102,31,2,27366,33
3103,31,3,31853,39
3104,31,4,25137,31
3105,31,5,55912,68
3106,31,6,29166,35
3107,31,7,28718,35
3108,31,8,25489,31
3109,31,9,38180,46
3110,31,10,25702,31
3111,31,11,30710,37
3112,31,12,48219,58
3113,31,13,37572,46
3114,31,14,37344,45
3115,31,15,60341,73
3116,31,16,30802,37
3117,31,17,38794,47
3118,31,18,35744,43
3119,31,19,41744,51
3120,31,20,28032,34
3121,31,21,38670,47
3122,31,22,57467,69
3123,31,23,17223,21
3124,31,24,40532,49
3125,31,25,8701,11
3126,31,26,39921,48
3127,31,27,32296,39
3128,31,28,34434,42
3129,31,29,26285,32
3130,31,30,11101,14
3131,31,32,27401,33
3132,31,33,18612,23
3133,31,34,56991,69
3134,31,35,17545,22
3135,31,36,17308,21
3136,31,37,37593,46
3137,31,38,48733,59
3138,31,39,45565,55
3139,31,40,29543,36
3140,31,41,19768,24
3141,31,42,12078,15
3142,31,43,22688,28
3143,31,44,22126,27
3144,31,45,26194,32
3145,31,46,23222,28
3146,31,47,19828,24
3147,31,48,40273,49
3148,31,49,20832,25
3149,31,50,41309,50
3150,31,51,46263,56
3151,31,52,25958,32
3152,31,53,18549,23
3153,31,54,37086,45
3154,31,55,39934,48
3155,31,56,25996,32
3156,31,57,32694,40
3157,31,58,16624,20
3158,31,59,15675,19
3159,31,60,28899,35
3160,31,61,20866,26
3161,31,62,34760,42
3162,31,63,19511,24
3163,31,64,28511,35
3164,31,65,35656,43
3165,31,66,25401,31
3166,31,67,38269,46
3167,31,68,55099,67
3168,31,69,54932,66
3169,31,70,42669,52
3170,31,71,24120,29
3171,31,72,20044,25
3172,31,73,23163,28
3173,31,74,9510,12
3174,31,75,24538,30
3175,31,76,23718,29
3176,31,77,44007,53
3177,31,78,24637,30
3178,31,79,51644,62
3179,31,80,50086,61
3180,31,81,14913,18
3181,31,82,26282,32
3182,31,83,15741,19
3183,31,84,48129,58
3184,31,85,18542,23
3185,31,86,11839,15
3186,31,87,45748,55
3187,31,88,24027,29
3188,31,89,29117,35
3189,31,90,21545,26
3190,31,91,18313,22
3191,31,92,33321,40
3192,31,93,20734,25
3193,31,94,35087,43
3194,31,95,43995,53
3195,31,96,24269,30
3196,31,97,21513,26
3197,31,98,16978,21
3198,31,99,19317,24
3199,31,100,35017,43
3200,32,0,41741,51
3201,32,1,25968,32
3202,32,2,18444,23
3203,32,3,24463,30
3204,32,4,32569,40
3205,32,5,32670,40
3206,32,6,7188,9
3207,32,7,25985,32
3208,32,8,32922,40
3209,32,9,24997,30
3210,32,10,9058,11
3211,32,11,16696,21
3212,32,12,40862,50
3213,32,13,30190,37
3214,32,14,44772,54
3215,32,15,37074,45
3216,32,16,23431,29
3217,32,17,30744,37
3218,32,18,14803,18
3219,32,19,34376,42
3220,32,20,35466,43
3221,32,21,22825,28
3222,32,22,34223,42
3223,32,23,40422,49
3224,32,24,17293,21
3225,32,25,23000,28
3226,32,26,32564,40
3227,32,27,14996,18
3228,32,28,11204,14
3229,32,29,21121,26
3230,32,30,20510,25
3231,32,31,27401,33
3232,32,33,16025,20
3233,32,34,33800,41
3234,32,35,31282,38
3235,32,36,24718,30
3236,32,37,45013,55
3237,32,38,31051,38
3238,32,39,38183,46
3239,32,40,20361,25
3240,32,41,18376,23
3241,32,42,35295,43
3242,32,43,30098,37
3243,32,44,39314,48
3244,32,45,20265,25
3245,32,46,8381,11
3246,32,47,32267,39
3247,32,48,32899,40
3248,32,49,15327,19
3249,32,50,33927,41
3250,32,51,38884,47
3251,32,52,18569,23
3252,32,53,41770,51
3253,32,54,32031,39
3254,32,55,16744,21
3255,32,56,32457,39
3256,32,57,40104,49
3257,32,58,24033,29
3258,32,59,38902,47
3259,32,60,8044,10
3260,32,61,20086,25
3261,32,62,27380,33
3262,32,63,26925,33
3263,32,64,28232,34
3264,32,65,28265,34
3265,32,66,40041,49
3266,32,67,30895,38
3267,32,68,31914,39
3268,32,69,31745,39
3269,32,70,25032,31
3270,32,71,40674,49
3271,32,72,12653,16
3272,32,73,46385,56
3273,32,74,25527,31
3274,32,75,17150,21
3275,32,76,14132,17
3276,32,77,36623,44
3277,32,78,42182,51
3278,32,79,29383,36
3279,32,80,26887,33
3280,32,81,16700,21
3281,32,82,7233,9
3282,32,83,21470,26
3283,32,84,29042,35
3284,32,85,13069,16
3285,32,86,20145,25
3286,32,87,22560,28
3287,32,88,42251,51
3288,32,89,9928,12
3289,32,90,10058,13
3290,32,91,41542,50
3291,32,92,38514,47
3292,32,93,18563,23
3293,32,94,34515,42
3294,32,95,29160,35
3295,32,96,16343,20
3296,32,97,10916,14
3297,32,98,15866,20
3298,32,99,26730,33
3299,32,100,14477,18
3300,33,0,29895,36
3301,33,1,37772,46
3302,33,2,12945,16
3303,33,3,36276,44
3304,33,4,20728,25
3305,33,5,41487,50
3306,33,6,19012,23
3307,33,7,14293,18
3308,33,8,21081,26
3309,33,9,23753,29
3310,33,10,11284,14
3311,33,11,16288,20
3312,33,12,52652,64
3313,33,13,41997,51
3314,33,14,32934,40
3315,33,15,45908,56
3316,33,16,35231,43
3317,33,17,24365,30
3318,33,18,21321,26
3319,33,19,46174,56
3320,33,20,32465,39
3321,33,21,34644,42
3322,33,22,43042,52
3323,33,23,31634,38
3324,33,24,26108,32
3325,33,25,14211,18
3326,33,26,44354,54
3327,33,27,17875,22
3328,33,28,20013,25
3329,33,29,11863,15
3330,33,30,11715,15
3331,33,31,18612,23
3332,33,32,16025,20
3333,33,34,42604,52
3334,33,35,22482,27
3335,33,36,12895,16
3336,33,37,33192,40
3337,33,38,34330,42
3338,33,39,50011,61
3339,33,40,15136,19
3340,33,41,6552,8
3341,33,42,26496,32
3342,33,43,18275,22
3343,33,44,30518,37
3344,33,45,11784,15
3345,33,46,19070,23
3346,33,47,23469,29
3347,33,48,44728,54
3348,33,49,25266,31
3349,33,50,45755,55
3350,33,51,50713,61
3351,33,52,30396,37
3352,33,53,32972,40
3353,33,54,22676,28
3354,33,55,25548,31
3355,33,56,30422,37
3356,33,57,28281,34
3357,33,58,12209,15
3358,33,59,30105,37
3359,33,60,19871,24
3360,33,61,25297,31
3361,33,62,39209,48
3362,33,63,15103,19
3363,33,64,16408,20
3364,33,65,40091,49
3365,33,66,31245,38
3366,33,67,42724,52
3367,33,68,40720,49
3368,33,69,40550,49
3369,33,70,36862,45
3370,33,71,31878,39
3371,33,72,24479,30
3372,33,73,37587,46
3373,33,74,16728,21
3374,33,75,28977,35
3375,33,76,25959,32
3376,33,77,48451,59
3377,33,78,33387,41
3378,33,79,37244,45
3379,33,80,35690,43
3380,33,81,7900,10
3381,33,82,12994,16
3382,33,83,20168,25
3383,33,84,33728,41
3384,33,85,7400,9
3385,33,86,11346,14
3386,33,87,31364,38
3387,33,88,33456,41
3388,33,89,21755,27
3389,33,90,20644,25
3390,33,91,32745,40
3391,33,92,26690,33
3392,33,93,6738,9
3393,33,94,22690,28
3394,33,95,29591,36
3395,33,96,28171,34
3396,33,97,9311,12
3397,33,98,21409,26
3398,33,99,14908,18
3399,33,100,26305,32
3400,34,0,39349,48
3401,34,1,42292,51
3402,34,2,33875,41
3403,34,3,34619,42
3404,34,4,37620,46
3405,34,5,18151,22
3406,34,6,32049,39
3407,34,7,32538,40
3408,34,8,37431,45
3409,34,9,23089,28
3410,34,10,35521,43
3411,34,11,30533,37
3412,34,12,51038,62
3413,34,13,40350,49
3414,34,14,54566,66
3415,34,15,10932,14
3416,34,16,50810,61
3417,34,17,22485,27
3418,34,18,25505,31
3419,34,19,44546,54
3420,34,20,65035,79
3421,34,21,32974,40
3422,34,22,16839,21
3423,34,23,70011,85
3424,34,24,20722,25
3425,34,25,52590,64
3426,34,26,54834,66
3427,34,27,28947,35
3428,34,28,26806,33
3429,34,29,34959,42
3430,34,30,50106,61
3431,34,31,56991,69
3432,34,32,33800,41
3433,34,33,42604,52
3434,34,35,60935,74
3435,34,36,49099,59
3436,34,37,47452,57
3437,34,38,20939,26
3438,34,39,50426,61
3439,34,40,31709,39
3440,34,41,41499,50
3441,34,42,64961,78
3442,34,43,44893,54
3443,34,44,69018,83
3444,34,45,35065,43
3445,34,46,38007,46
3446,34,47,61958,75
3447,34,48,43061,52
3448,34,49,44954,54
3449,34,50,45545,55
3450,34,51,49035,59
3451,34,52,42497,51
3452,34,53,71446,86
3453,34,54,24174,30
3454,34,55,22491,27
3455,34,56,62100,75
3456,34,57,33294,40
3457,34,58,46423,56
3458,34,59,68594,83
3459,34,60,32318,39
3460,34,61,49719,60
3461,34,62,37529,46
3462,34,63,53378,65
3463,34,64,32758,40
3464,34,65,57137,69
3465,34,66,69750,84
3466,34,67,41056,50
3467,34,68,18197,22
3468,34,69,14565,18
3469,34,70,35198,43
3470,34,71,70382,85
3471,34,72,42009,51
3472,34,73,76061,92
3473,34,74,55196,67
3474,34,75,39629,48
3475,34,76,37498,45
3476,34,77,52505,64
3477,34,78,71893,87
3478,34,79,19265,24
3479,34,80,13026,16
3480,34,81,46352,56
3481,34,82,34953,42
3482,34,83,51112,62
3483,34,84,18929,23
3484,34,85,42717,52
3485,34,86,49810,60
3486,34,87,19547,24
3487,34,88,71961,87
3488,34,89,32096,39
3489,34,90,39685,48
3490,34,91,71238,86
3491,34,92,28432,35
3492,34,93,40531,49
3493,34,94,26181,32
3494,34,95,19052,23
3495,34,96,36942,45
3496,34,97,39737,48
3497,34,98,45499,55
3498,34,99,52902,64
3499,34,100,26177,32
3500,35,0,47661,58
3501,35,1,22750,28
3502,35,2,31227,38
3503,35,3,33781,41
3504,35,4,38494,47
3505,35,5,59769,72
3506,35,6,33032,40
3507,35,7,32575,40
3508,35,8,38847,47
3509,35,9,42036,51
3510,35,10,29566,36
3511,35,11,34570,42
3512,35,12,34885,42
3513,35,13,32501,40
3514,35,14,50700,61
3515,35,15,64190,78
3516,35,16,17464,21
3517,35,17,42648,52
3518,35,18,39603,48
3519,35,19,28406,35
3520,35,20,14697,18
3521,35,21,42537,52
3522,35,22,61324,74
3523,35,23,29164,35
3524,35,24,44390,54
3525,35,25,13045,16
3526,35,26,26587,32
3527,35,27,36157,44
3528,35,28,38295,46
3529,35,29,30145,37
3530,35,30,19720,24
3531,35,31,17545,22
3532,35,32,31282,38
3533,35,33,22482,27
3534,35,34,60935,74
3535,35,36,30645,37
3536,35,37,50919,62
3537,35,38,52594,64
3538,35,39,32199,39
3539,35,40,33409,41
3540,35,41,24318,30
3541,35,42,10595,13
3542,35,43,36024,44
3543,35,44,35449,43
3544,35,45,30061,37
3545,35,46,27080,33
3546,35,47,33156,40
3547,35,48,35925,44
3548,35,49,20135,25
3549,35,50,27942,34
3550,35,51,32892,40
3551,35,52,22574,28
3552,35,53,14669,18
3553,35,54,40955,50
3554,35,55,43781,53
3555,35,56,12647,16
3556,35,57,46031,56
3557,35,58,29963,36
3558,35,59,26640,32
3559,35,60,32754,40
3560,35,61,15381,19
3561,35,62,30958,38
3562,35,63,32844,40
3563,35,64,34173,42
3564,35,65,22299,27
3565,35,66,38722,47
3566,35,67,36978,45
3567,35,68,58939,71
3568,35,69,58774,71
3569,35,70,46507,56
3570,35,71,37441,45
3571,35,72,23075,28
3572,35,73,19283,24
3573,35,74,22848,28
3574,35,75,25439,31
3575,35,76,27572,34
3576,35,77,30643,37
3577,35,78,37957,46
3578,35,79,55502,67
3579,35,80,53942,65
3580,35,81,18783,23
3581,35,82,30142,37
3582,35,83,14004,17
